true_label,p_true_label,variance,predicted_label
8.0,0.9176974892616272,0.01808738149702549,8.0
4.0,0.9338575005531311,0.011927167885005474,4.0
0.0,0.9987847805023193,0.0007646880112588406,0.0
9.0,0.993837296962738,0.0017005688278004527,9.0
3.0,0.9991925954818726,0.0005415130290202796,3.0
6.0,0.9999875426292419,1.5297582649509422e-05,6.0
9.0,0.6412365436553955,0.06348147243261337,9.0
8.0,0.8297137022018433,0.02862195111811161,8.0
1.0,0.9955609440803528,0.0031046175863593817,1.0
0.0,0.9973694086074829,0.001220090314745903,0.0
4.0,0.9995155930519104,0.0002390789013588801,4.0
8.0,0.9999885559082031,1.4333002582134213e-05,8.0
5.0,0.9996300339698792,0.00022025531507097185,5.0
0.0,0.9999580383300781,3.756664227694273e-05,0.0
8.0,0.9999179840087891,9.570413385517895e-05,8.0
0.0,0.9890256524085999,0.0025616325438022614,0.0
2.0,0.9778397679328918,0.004504196811467409,2.0
1.0,0.9998455047607422,7.888837717473507e-05,1.0
1.0,0.9986057281494141,0.0006898037972860038,1.0
2.0,0.9995690584182739,0.0002890686737373471,2.0
6.0,0.9999761581420898,1.9032982891076244e-05,6.0
1.0,0.9993860125541687,0.0003035097906831652,1.0
8.0,0.9845935702323914,0.0028967515099793673,8.0
3.0,0.015762152150273323,0.005710127297788858,5.0
9.0,0.9999904632568359,1.5927029380691238e-05,9.0
4.0,0.9996958374977112,0.0002432749606668949,4.0
9.0,0.951682448387146,0.00923064537346363,9.0
8.0,0.9999209046363831,5.516394230653532e-05,8.0
2.0,0.9956948161125183,0.001059299218468368,2.0
7.0,0.9999494552612305,5.787908230558969e-05,7.0
4.0,0.9994108080863953,0.0002702948695514351,4.0
7.0,0.9916834235191345,0.0028300494886934757,7.0
9.0,0.9035194516181946,0.016402829438447952,9.0
4.0,0.9999417662620544,4.282490044715814e-05,4.0
5.0,0.9994232058525085,0.00033030915074050426,5.0
8.0,0.9991258382797241,0.00039330811705440283,8.0
4.0,0.9854696393013,0.003114219754934311,4.0
9.0,0.9994937181472778,0.00022332787921186537,9.0
9.0,0.9999875426292419,1.4318598005047534e-05,9.0
0.0,0.9991915822029114,0.0004255895910318941,0.0
1.0,0.9996528625488281,0.00021709782595280558,1.0
4.0,0.9999961256980896,1.5062032616697252e-05,4.0
4.0,0.9998312592506409,9.875687828753144e-05,4.0
8.0,0.9999284744262695,4.356997669674456e-05,8.0
8.0,0.9961597919464111,0.000951150432229042,8.0
2.0,0.9423364400863647,0.018465440720319748,2.0
8.0,0.9985304474830627,0.0005929315811954439,8.0
6.0,0.9996509552001953,0.0001430564298061654,6.0
4.0,0.9973542094230652,0.0004679966368712485,4.0
4.0,0.9999561309814453,3.57431017619092e-05,4.0
1.0,0.3861709237098694,0.0545836016535759,9.0
1.0,0.10076666623353958,0.020129557698965073,9.0
0.0,0.9994469881057739,0.00023965034051798284,0.0
2.0,0.9989229440689087,0.00028910720720887184,2.0
8.0,0.9997854828834534,0.00011472053301986307,8.0
9.0,0.996193528175354,0.0012292737374082208,9.0
0.0,0.9914597272872925,0.002339279046282172,0.0
7.0,0.9999818801879883,2.5599641958251595e-05,7.0
7.0,0.9992221593856812,0.0003091034886892885,7.0
1.0,0.9993888735771179,0.00029323052149266005,1.0
4.0,0.9986600279808044,0.0008911187760531902,4.0
1.0,0.9828612804412842,0.004527891054749489,1.0
7.0,0.989091694355011,0.0027105752378702164,7.0
0.0,0.9900675415992737,0.002787691541016102,0.0
1.0,0.9996405243873596,0.0002203618932981044,1.0
8.0,0.9725294709205627,0.00801030732691288,8.0
1.0,0.9998683929443359,6.498588481917977e-05,1.0
