true_label,p_true_label,variance,predicted_label
7.0,0.9996729493141174,0.0004540718800853938,7.0
0.0,0.9980440139770508,0.00044457861804403365,0.0
0.0,0.9995013475418091,0.00020331582345534116,0.0
8.0,0.9982496500015259,0.0007518294150941074,8.0
2.0,0.962774395942688,0.012085603550076485,2.0
0.0,0.9994117021560669,0.00025167412240989506,0.0
5.0,0.9990124702453613,0.000379234115825966,5.0
1.0,0.9996348023414612,0.00031368646887131035,1.0
4.0,0.9925624132156372,0.0016439316095784307,4.0
3.0,0.9996204972267151,0.00017670277156867087,3.0
8.0,0.7377462387084961,0.02616141550242901,8.0
5.0,0.29736435413360596,0.027027787640690804,3.0
6.0,0.9999370574951172,8.890018216334283e-05,6.0
3.0,0.9925112724304199,0.0027036371175199747,3.0
3.0,0.9237385392189026,0.010409852489829063,3.0
3.0,0.4173111915588379,0.02419189177453518,2.0
9.0,0.9993869662284851,0.00018585928773973137,9.0
1.0,0.9993955492973328,0.00024589354870840907,1.0
2.0,0.9990696310997009,0.000576481397729367,2.0
3.0,0.021287400275468826,0.004696043208241463,7.0
3.0,0.993086040019989,0.0028195141348987818,3.0
7.0,0.9941638708114624,0.001356048509478569,7.0
9.0,0.9994469881057739,0.00046268635196611285,9.0
6.0,0.999934196472168,4.790651655639522e-05,6.0
9.0,0.21239975094795227,0.013218514621257782,1.0
9.0,0.9997997879981995,0.0001569577434565872,9.0
8.0,0.9948368072509766,0.002637066412717104,8.0
9.0,0.9850453734397888,0.002310067182406783,9.0
0.0,0.19881661236286163,0.011008775793015957,8.0
6.0,0.9931400418281555,0.0023365861270576715,6.0
6.0,0.9992811679840088,0.0002784855605568737,6.0
5.0,0.9496819972991943,0.010988732799887657,5.0
4.0,0.9999580383300781,3.2513009500689805e-05,4.0
0.0,0.9995384812355042,0.00018074066611006856,0.0
5.0,0.6395987868309021,0.052094459533691406,5.0
7.0,0.9797892570495605,0.005484973080456257,7.0
5.0,0.0942842960357666,0.016952743753790855,2.0
6.0,0.9990314841270447,0.0004459665506146848,6.0
8.0,0.9999227523803711,5.330999192665331e-05,8.0
4.0,0.9993516802787781,0.00031734397634863853,4.0
8.0,0.9999284744262695,4.6766610466875136e-05,8.0
4.0,0.9887097477912903,0.003196071833372116,4.0
0.0,0.9429108500480652,0.008203755132853985,0.0
