true_label,p_true_label,variance,predicted_label
8.0,0.9283268451690674,0.01870487444102764,8.0
4.0,0.9935691356658936,0.002292890567332506,4.0
0.0,0.9999885559082031,2.2743568479199894e-05,0.0
9.0,0.9910253882408142,0.002390839159488678,9.0
3.0,0.9999045729637146,0.00010368532093707472,3.0
6.0,0.9999990463256836,1.0833693522727117e-05,6.0
9.0,0.0010105971014127135,0.0005130768404342234,1.0
8.0,0.7068294882774353,0.04271910712122917,8.0
1.0,0.9995260834693909,0.0005949513288214803,1.0
0.0,0.9996195435523987,0.0002149209176423028,0.0
4.0,0.9999971389770508,1.3619699529954232e-05,4.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,0.9999875426292419,2.2748805349692702e-05,5.0
0.0,1.0,1.0617444786475971e-05,0.0
8.0,0.9999895691871643,2.6531868570600636e-05,8.0
0.0,0.9978250861167908,0.000605827837716788,0.0
2.0,0.00014017905050422996,9.219025378115475e-05,5.0
1.0,0.9999990463256836,1.1333119800838176e-05,1.0
1.0,0.9999904632568359,1.8850121705327183e-05,1.0
2.0,0.9995604753494263,0.0002520014240872115,2.0
6.0,0.9999675750732422,2.218121153418906e-05,6.0
1.0,0.9999971389770508,1.2075747690687422e-05,1.0
8.0,0.9920977354049683,0.0024391396436840296,8.0
3.0,0.03534066304564476,0.011005870066583157,5.0
9.0,0.9999980330467224,1.1183321475982666e-05,9.0
4.0,0.9992488026618958,0.0007032636785879731,4.0
9.0,0.9979478716850281,0.0006468588835559785,9.0
8.0,0.9999780654907227,2.4986253265524283e-05,8.0
2.0,0.99195396900177,0.003096015192568302,2.0
7.0,0.9999799728393555,3.046096935577225e-05,7.0
4.0,0.9998388290405273,0.00010375722195021808,4.0
7.0,0.9999923706054688,1.7681106328382157e-05,7.0
9.0,0.820716917514801,0.03610170632600784,9.0
4.0,0.999995231628418,1.3987882084620651e-05,4.0
5.0,0.999977171421051,2.836421481333673e-05,5.0
8.0,0.9999856352806091,1.9044484361074865e-05,8.0
4.0,0.997970700263977,0.000921740778721869,4.0
9.0,0.9999818801879883,2.467422018526122e-05,9.0
9.0,0.999977171421051,1.7941923942998983e-05,9.0
0.0,0.9999551773071289,3.69477056665346e-05,0.0
1.0,0.9999990463256836,1.0946198017336428e-05,1.0
4.0,1.0,9.999999747378752e-06,4.0
4.0,0.9999503493309021,5.552861330215819e-05,4.0
8.0,0.9999408721923828,3.743005800060928e-05,8.0
8.0,0.9750238060951233,0.004857165738940239,8.0
2.0,0.24189142882823944,0.05302385240793228,0.0
8.0,0.9999914169311523,1.6107260307762772e-05,8.0
6.0,0.9996986389160156,0.00013631048204842955,6.0
4.0,0.8647192120552063,0.016004778444767,4.0
4.0,0.9999990463256836,1.0698462574509904e-05,4.0
1.0,0.9999713897705078,2.7019270419259556e-05,1.0
1.0,0.9500950574874878,0.013507171534001827,1.0
