true_label,p_true_label,variance,predicted_label
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.9126759767532349,0.02131456881761551,4.0
8.0,0.9999923706054688,1.3375355592870619e-05,8.0
8.0,0.9999637603759766,2.354406751692295e-05,8.0
6.0,0.9997806549072266,7.89385667303577e-05,6.0
8.0,0.999969482421875,2.228623634437099e-05,8.0
4.0,0.0578659251332283,0.010218499228358269,2.0
8.0,0.988004744052887,0.005112054292112589,8.0
5.0,0.9929477572441101,0.00287936395034194,5.0
0.0,0.3704877197742462,0.04374830424785614,4.0
3.0,0.5410922169685364,0.041040077805519104,3.0
1.0,9.065938502317294e-05,5.1351802540011704e-05,8.0
6.0,0.9990124702453613,0.0003425182949285954,6.0
4.0,0.9753316044807434,0.014641189016401768,4.0
2.0,0.9999837279319763,1.920730574056506e-05,2.0
9.0,1.0,1.1344205631758086e-05,9.0
6.0,0.9993717670440674,0.0005184096517041326,6.0
6.0,0.9943673014640808,0.0022113171871751547,6.0
7.0,0.9965669512748718,0.0012001635041087866,7.0
8.0,0.9999828338623047,1.9070683265454136e-05,8.0
8.0,0.9999980330467224,1.1918788914044853e-05,8.0
0.0,0.03702269122004509,0.00638502137735486,3.0
0.0,0.9996958374977112,0.00024084083270281553,0.0
5.0,0.7197617292404175,0.031124074012041092,5.0
4.0,0.9999828338623047,2.5068275135708973e-05,4.0
8.0,0.9966135025024414,0.0009258475038222969,8.0
3.0,0.4386218190193176,0.035024210810661316,5.0
8.0,0.999690055847168,0.00021666736574843526,8.0
5.0,0.9863439798355103,0.004288532771170139,5.0
9.0,1.0,1.124691334553063e-05,9.0
1.0,0.8392078876495361,0.017112169414758682,1.0
0.0,0.16658243536949158,0.024338416755199432,2.0
8.0,0.9999027252197266,5.362470983527601e-05,8.0
3.0,0.24786138534545898,0.034881312400102615,5.0
7.0,0.9996509552001953,0.00015646425890736282,7.0
8.0,0.9984571933746338,0.0007511952426284552,8.0
2.0,0.9999380111694336,7.989286677911878e-05,2.0
1.0,0.20601576566696167,0.03167140483856201,8.0
7.0,0.9999122619628906,4.102601815247908e-05,7.0
4.0,0.13283751904964447,0.020864052698016167,7.0
1.0,0.5436549186706543,0.036295779049396515,1.0
6.0,0.9999256134033203,2.6947041988023557e-05,6.0
5.0,0.20569156110286713,0.01524917408823967,3.0
6.0,0.2576737701892853,0.022831860929727554,7.0
2.0,0.5782843828201294,0.040565356612205505,2.0
0.0,0.6980675458908081,0.040295276790857315,0.0
2.0,0.32891902327537537,0.05001906305551529,8.0
1.0,0.9461129903793335,0.012780214659869671,1.0
9.0,0.9933256506919861,0.003013991517946124,9.0
1.0,0.5475112795829773,0.06108792871236801,1.0
0.0,0.9910905957221985,0.0031216456554830074,0.0
4.0,0.9497004747390747,0.011269692331552505,4.0
1.0,0.0036215800791978836,0.0012395699741318822,9.0
7.0,0.9999971389770508,1.239180528500583e-05,7.0
0.0,0.006806438323110342,0.0013162307441234589,4.0
4.0,0.00408589094877243,0.0010054092854261398,6.0
6.0,0.9959180355072021,0.0038326673675328493,6.0
2.0,0.9378125071525574,0.009834171272814274,2.0
5.0,0.9846588373184204,0.004197746980935335,5.0
8.0,0.9999942183494568,1.354429423372494e-05,8.0
