true_label,p_true_label,variance,predicted_label
7.0,1.0,1.0688736438169144e-05,7.0
7.0,0.9997997879981995,0.00011359060590621084,7.0
9.0,0.9535735249519348,0.01257281843572855,9.0
6.0,0.9898806214332581,0.0057298908941447735,6.0
2.0,0.7977707386016846,0.031750861555337906,2.0
1.0,0.9667264819145203,0.006944822613149881,1.0
9.0,0.9971316456794739,0.001144738169386983,9.0
6.0,0.9999914169311523,1.5327645087381825e-05,6.0
4.0,0.9999627470970154,3.5060595109825954e-05,4.0
0.0,0.3591318428516388,0.05009537935256958,0.0
0.0,0.9426703453063965,0.012092454358935356,0.0
0.0,0.9959341883659363,0.0014102925779297948,0.0
7.0,0.9999094009399414,7.751236262265593e-05,7.0
1.0,0.9833948016166687,0.006012185476720333,1.0
3.0,0.6505788564682007,0.026009416207671165,3.0
4.0,0.7960208058357239,0.03756626322865486,4.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.8760184645652771,0.016133125871419907,3.0
0.0,0.967319905757904,0.00488943699747324,0.0
2.0,0.9914602041244507,0.0033750515431165695,2.0
2.0,0.9970479607582092,0.0008282987400889397,2.0
9.0,0.4130518138408661,0.026491638273000717,9.0
7.0,0.9999656677246094,3.1802723242435604e-05,7.0
3.0,0.914566159248352,0.02271359972655773,3.0
2.0,0.9888101816177368,0.0031337798573076725,2.0
8.0,1.0,1.1100330084445886e-05,8.0
0.0,0.011004799976944923,0.0026840048376470804,8.0
5.0,0.9999646544456482,2.9600503694382496e-05,5.0
6.0,0.9999942183494568,1.2153848729212768e-05,6.0
6.0,0.9998875260353088,8.662589243613183e-05,6.0
3.0,0.1061820462346077,0.012273739092051983,5.0
1.0,0.9990801215171814,0.00033588119549676776,1.0
5.0,0.9955277442932129,0.0013733537634834647,5.0
3.0,0.9937889575958252,0.0016079038614407182,3.0
1.0,0.7096912264823914,0.04069972410798073,1.0
6.0,0.9999971389770508,1.3949542335467413e-05,6.0
0.0,0.9975814819335938,0.002331789582967758,0.0
1.0,0.9999980330467224,1.259580039913999e-05,1.0
1.0,0.8468545079231262,0.03349422663450241,1.0
0.0,0.9756884574890137,0.0054678842425346375,0.0
0.0,0.9998569488525391,9.307643631473184e-05,0.0
1.0,0.05634717643260956,0.019937602803111076,8.0
0.0,0.9984599947929382,0.0008688208763487637,0.0
3.0,0.2118707001209259,0.018726753070950508,2.0
9.0,0.9948794841766357,0.0017293741693720222,9.0
9.0,0.998988687992096,0.000366118794772774,9.0
6.0,0.9994089007377625,0.00030044454615563154,6.0
2.0,0.9727320671081543,0.0046362667344510555,2.0
4.0,0.9999885559082031,1.910966238938272e-05,4.0
1.0,0.9958429932594299,0.0009285905980505049,1.0
9.0,0.2489985078573227,0.04372379183769226,0.0
1.0,0.9999017715454102,6.660597864538431e-05,1.0
1.0,0.9976481199264526,0.00105107924900949,1.0
9.0,0.4072205424308777,0.056454770267009735,1.0
4.0,0.5133865475654602,0.06960354745388031,4.0
7.0,0.9999198913574219,4.5707998651778325e-05,7.0
7.0,0.9951888918876648,0.002141734817996621,7.0
3.0,0.9615305662155151,0.009188281372189522,3.0
2.0,0.9941823482513428,0.0011697212466970086,2.0
6.0,1.0,9.999999747378752e-06,6.0
1.0,0.9942401647567749,0.0014857808127999306,1.0
4.0,0.9962447881698608,0.0011988428886979818,4.0
4.0,0.9910646080970764,0.0027336529456079006,4.0
1.0,0.9998798370361328,5.1011305913561955e-05,1.0
8.0,0.8528890609741211,0.028984228149056435,8.0
6.0,0.9761970639228821,0.0065556676127016544,6.0
3.0,0.02951986901462078,0.008457287214696407,4.0
1.0,0.9999980330467224,1.120232991524972e-05,1.0
9.0,0.999552845954895,0.00016172185132745653,9.0
6.0,0.9999656677246094,4.804641139344312e-05,6.0
0.0,0.9947363138198853,0.0009378697141073644,0.0
1.0,0.6914021968841553,0.03579489141702652,1.0
1.0,0.9999465942382812,8.057706872932613e-05,1.0
8.0,0.9634016752243042,0.004946614615619183,8.0
2.0,0.9998006820678711,0.0001588819723110646,2.0
8.0,0.998074471950531,0.0007072463631629944,8.0
3.0,0.9977509379386902,0.0008971504285000265,3.0
0.0,0.9447461366653442,0.012785145081579685,0.0
7.0,1.0,9.999999747378752e-06,7.0
1.0,0.957516610622406,0.012036493048071861,1.0
7.0,0.9999885559082031,1.502775921835564e-05,7.0
7.0,0.9994555711746216,0.00020448410941753536,7.0
5.0,0.8685408234596252,0.014990408904850483,5.0
7.0,0.9928464293479919,0.002171790925785899,7.0
7.0,0.9999885559082031,2.1077330529806204e-05,7.0
1.0,0.9999809265136719,2.1278694475768134e-05,1.0
5.0,0.5566233992576599,0.033062878996133804,5.0
4.0,0.9714467525482178,0.005245533771812916,4.0
2.0,0.9984295964241028,0.0007214878569357097,2.0
6.0,0.03559347242116928,0.00858697947114706,4.0
6.0,0.9500831961631775,0.011696893721818924,6.0
4.0,0.9998016357421875,0.00010777382703963667,4.0
0.0,0.8427303433418274,0.021215815097093582,0.0
6.0,0.9992325901985168,0.0003184250963386148,6.0
0.0,0.9982410669326782,0.0009966990910470486,0.0
6.0,0.146225705742836,0.02836744114756584,2.0
4.0,0.9994565844535828,0.0006598265026696026,4.0
0.0,0.9960899949073792,0.0012124275090172887,0.0
0.0,0.9854986667633057,0.003964533563703299,0.0
1.0,0.9999980330467224,1.1443562470958568e-05,1.0
5.0,0.8155517578125,0.02217075601220131,5.0
7.0,0.6193616986274719,0.054650600999593735,7.0
5.0,0.9671616554260254,0.007710449397563934,5.0
2.0,0.9988390803337097,0.0004265181196387857,2.0
3.0,0.2539699077606201,0.019818028435111046,5.0
7.0,1.0,9.999999747378752e-06,7.0
0.0,0.9963958859443665,0.0011145196622237563,0.0
7.0,0.9999980330467224,1.1674717825371772e-05,7.0
6.0,0.9999856352806091,2.143689380318392e-05,6.0
4.0,0.9999961256980896,1.343303119938355e-05,4.0
1.0,0.16286732256412506,0.01759781315922737,7.0
3.0,0.011676286347210407,0.003968529868870974,6.0
0.0,0.9999818801879883,2.544601375120692e-05,0.0
7.0,0.5685072541236877,0.05628649517893791,7.0
0.0,0.9854874610900879,0.0034260712563991547,0.0
5.0,0.2635549306869507,0.023626429960131645,2.0
0.0,0.9997882843017578,0.00017262135224882513,0.0
2.0,0.9999542832374573,4.280940629541874e-05,2.0
5.0,0.9937368631362915,0.0015699370997026563,5.0
8.0,0.9996290802955627,0.0001692564837867394,8.0
0.0,0.9987476468086243,0.0004885383532382548,0.0
5.0,0.5898247957229614,0.033855684101581573,5.0
1.0,0.9948738217353821,0.0015823491849005222,1.0
5.0,0.9944677948951721,0.001995293889194727,5.0
6.0,0.1793309450149536,0.037233054637908936,4.0
7.0,0.9999656677246094,3.451350494287908e-05,7.0
7.0,0.9999961256980896,1.2063852409482934e-05,7.0
4.0,0.08692946285009384,0.010069414041936398,6.0
1.0,0.3395543098449707,0.052563514560461044,5.0
2.0,0.07483986020088196,0.017395582050085068,5.0
3.0,0.014370557852089405,0.003264268860220909,4.0
3.0,0.97255539894104,0.007856280542910099,3.0
3.0,0.14763447642326355,0.01754933036863804,4.0
5.0,0.07019977271556854,0.020190950483083725,7.0
4.0,0.9176055788993835,0.013549300841987133,4.0
6.0,0.9999646544456482,3.515827120281756e-05,6.0
2.0,0.9903565049171448,0.003315478330478072,2.0
