true_label,p_true_label,variance,predicted_label
6.0,0.8779663443565369,0.015596898272633553,6.0
5.0,0.9857704043388367,0.0044948626309633255,5.0
7.0,0.016863487660884857,0.0057033454068005085,0.0
9.0,0.9919680953025818,0.00232008658349514,9.0
9.0,0.9976119995117188,0.0005820338847115636,9.0
2.0,0.9746421575546265,0.005380656104534864,2.0
3.0,0.6498367190361023,0.030186539515852928,3.0
8.0,0.9999085068702698,6.054366531316191e-05,8.0
0.0,0.994145393371582,0.0016512692673131824,0.0
1.0,0.9990820288658142,0.0003074925916735083,1.0
8.0,0.9999961256980896,1.176830664917361e-05,8.0
2.0,0.15711531043052673,0.014229153282940388,0.0
3.0,0.16774828732013702,0.01919759251177311,0.0
7.0,0.8795548677444458,0.012582029215991497,7.0
8.0,0.18291926383972168,0.018335463479161263,0.0
8.0,0.9559258222579956,0.008897856809198856,8.0
9.0,0.9867025017738342,0.0025064891669899225,9.0
3.0,0.006825236603617668,0.0015582909109070897,4.0
1.0,0.5305829644203186,0.04295410215854645,1.0
1.0,0.9863708019256592,0.004545373376458883,1.0
0.0,0.5859768986701965,0.03359034284949303,0.0
1.0,0.999969482421875,3.3069009077735245e-05,1.0
7.0,0.9934085607528687,0.002021132968366146,7.0
7.0,0.9941491484642029,0.0018253172747790813,7.0
2.0,0.4062528610229492,0.04146353527903557,2.0
6.0,0.22595037519931793,0.011518818326294422,4.0
8.0,0.4613055884838104,0.03165415674448013,0.0
0.0,0.9999485015869141,7.209181785583496e-05,0.0
9.0,0.9925690293312073,0.0012629124103114009,9.0
8.0,0.9982077479362488,0.0008546538301743567,8.0
3.0,0.9975720047950745,0.0007273203227669001,3.0
2.0,0.781385600566864,0.021022606641054153,2.0
8.0,0.9980669021606445,0.0006960051832720637,8.0
0.0,0.9953331351280212,0.0024393468629568815,0.0
8.0,0.999882698059082,9.426058386452496e-05,8.0
6.0,0.9950132966041565,0.0010379861341789365,6.0
7.0,0.9716468453407288,0.005091190803796053,7.0
0.0,0.9747546911239624,0.00662832148373127,0.0
3.0,0.9413290619850159,0.010947270318865776,3.0
7.0,0.9983714818954468,0.0005410935264080763,7.0
0.0,0.9944900274276733,0.001447392744012177,0.0
2.0,0.6029287576675415,0.026246150955557823,2.0
5.0,0.9048163890838623,0.016496440395712852,5.0
