true_label,p_true_label,variance,predicted_label
8.0,0.9997968673706055,0.00017185130855068564,8.0
4.0,0.1992686241865158,0.028777383267879486,2.0
8.0,0.9982553720474243,0.0005968238110654056,8.0
8.0,0.9613508582115173,0.011646794155240059,8.0
6.0,0.5938708782196045,0.014730026014149189,6.0
8.0,0.9986647963523865,0.00039386589196510613,8.0
4.0,0.006017809733748436,0.0020669333171099424,2.0
8.0,0.3117124140262604,0.04416663199663162,0.0
5.0,0.9760816693305969,0.003284061560407281,5.0
0.0,0.8105455636978149,0.038359180092811584,0.0
3.0,0.011028538458049297,0.0019849417731165886,4.0
1.0,0.0015118344454094768,0.000884966691955924,8.0
6.0,0.9991763830184937,0.00032058576471172273,6.0
4.0,0.9439743161201477,0.01723424904048443,4.0
2.0,0.9635284543037415,0.012860934250056744,2.0
9.0,0.9340124726295471,0.01128559559583664,9.0
6.0,0.9922585487365723,0.0021690581925213337,6.0
6.0,0.09444175660610199,0.01876087114214897,7.0
7.0,0.22410427033901215,0.04656161740422249,0.0
8.0,0.9740591049194336,0.005785265471786261,8.0
8.0,0.9925699234008789,0.0026966191362589598,8.0
0.0,0.22592543065547943,0.02449136972427368,8.0
0.0,0.9963397979736328,0.0019409561064094305,0.0
5.0,0.4024183452129364,0.03788794204592705,2.0
4.0,0.9525046348571777,0.01362278126180172,4.0
8.0,0.9821814894676208,0.0041457656770944595,8.0
3.0,0.027346868067979813,0.006951548624783754,2.0
8.0,0.987027108669281,0.005831880960613489,8.0
5.0,0.2822737693786621,0.0484277680516243,2.0
9.0,0.9998980164527893,9.46470390772447e-05,9.0
1.0,0.8880038857460022,0.018822329118847847,1.0
0.0,0.5681679844856262,0.026939893141388893,0.0
8.0,0.962397038936615,0.008996645919978619,8.0
3.0,0.03003654256463051,0.007031774614006281,2.0
7.0,0.9996157288551331,0.00016819029406178743,7.0
8.0,0.8181478381156921,0.04777150601148605,8.0
2.0,0.9983438849449158,0.0005908782477490604,2.0
1.0,0.7753403186798096,0.03283773362636566,1.0
