true_label,p_true_label,variance,predicted_label
7.0,1.0,8.970208000391722e-05,7.0
7.0,1.0,0.037752412259578705,7.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.315015584230423,0.2432967871427536,6.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.9659656882286072,0.07956933975219727,2.0
4.0,0.2932553291320801,0.1846550703048706,2.0
9.0,1.0,9.999999747378752e-06,9.0
6.0,0.8983522653579712,0.35263147950172424,6.0
5.0,1.0,9.999999747378752e-06,5.0
0.0,0.9996815323829651,0.21545284986495972,0.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,0.9999646544456482,0.0005970305646769702,7.0
2.0,0.9851726293563843,0.10350111871957779,2.0
0.0,0.01159729901701212,0.017736120149493217,2.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,0.9999998807907104,0.2544558346271515,3.0
9.0,1.0,9.999999747378752e-06,9.0
6.0,1.0,2.6984098440152593e-05,6.0
7.0,1.0,0.21729712188243866,7.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.7661159038543701,0.14463819563388824,6.0
4.0,0.4117722809314728,0.2366180419921875,2.0
3.0,1.0,0.01485480461269617,3.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.927151083946228,0.16753271222114563,6.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
0.0,0.8993489742279053,0.11098696291446686,0.0
6.0,0.20974943041801453,0.2541702687740326,0.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.826586127281189,0.2111053466796875,0.0
3.0,0.9862809777259827,0.22050917148590088,3.0
9.0,1.0,9.999999747378752e-06,9.0
4.0,0.9957451820373535,0.02294193208217621,4.0
9.0,1.0,2.476360896253027e-05,9.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,1.0,1.2699123544734903e-05,6.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.9753967523574829,0.09660043567419052,4.0
0.0,0.9921128749847412,0.2233409732580185,0.0
4.0,0.004175638314336538,0.009199699386954308,2.0
2.0,0.9998646378517151,0.2429308444261551,2.0
2.0,0.9908538460731506,0.03870655596256256,2.0
9.0,0.9999990463256836,0.0026994007639586926,9.0
9.0,1.0,9.999999747378752e-06,9.0
9.0,1.0,9.999999747378752e-06,9.0
0.0,0.2105415016412735,0.26295942068099976,2.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.01018555834889412,0.3417734205722809,0.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.9999904632568359,0.22542327642440796,4.0
2.0,0.9985976219177246,0.22273686528205872,2.0
7.0,1.0,0.01044999249279499,7.0
7.0,0.9999179840087891,2.2701871785102412e-05,7.0
4.0,0.0009908811189234257,0.0020322182681411505,2.0
6.0,0.7617563009262085,0.18295720219612122,6.0
4.0,0.8173784613609314,0.30539193749427795,4.0
4.0,0.7880832552909851,0.1753125786781311,4.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,0.9984819889068604,0.3396885097026825,5.0
6.0,0.9999408721923828,0.07978158444166183,6.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.9834983944892883,0.022197330370545387,2.0
7.0,0.9998931884765625,0.0003016255795955658,7.0
9.0,0.9999265670776367,0.33698275685310364,9.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9986152648925781,0.15501680970191956,4.0
9.0,1.0,9.999999747378752e-06,9.0
0.0,0.9625195860862732,0.089263916015625,0.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.9989381432533264,0.1331227421760559,4.0
0.0,0.0009143646457232535,0.08725389838218689,6.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,1.0,9.999999747378752e-06,9.0
9.0,0.7685440182685852,0.3441343307495117,9.0
5.0,1.0,9.999999747378752e-06,5.0
5.0,1.0,6.52988237561658e-05,5.0
0.0,0.9990029335021973,0.006437492556869984,0.0
9.0,1.0,0.1899687647819519,9.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9770212769508362,0.20450061559677124,4.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.9389508366584778,0.33343347907066345,4.0
9.0,1.0,9.999999747378752e-06,9.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,1.0,0.06647253781557083,7.0
2.0,0.9987248182296753,0.05115517973899841,2.0
9.0,0.9999599456787109,0.33962923288345337,9.0
2.0,0.9997472763061523,0.01837332360446453,2.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,2.6896515919361264e-05,0.1000320166349411,3.0
3.0,1.0,1.2954851627000608e-05,3.0
8.0,1.0,0.006108490284532309,8.0
3.0,1.0,1.786462962627411e-05,3.0
4.0,0.19200366735458374,0.04303839057683945,6.0
3.0,0.8148540258407593,0.250886470079422,3.0
2.0,0.9997158050537109,0.012542850337922573,2.0
7.0,1.0,0.0025705520529299974,7.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.3012422025203705,0.1042732447385788,0.0
2.0,0.9998807907104492,0.026989711448550224,2.0
6.0,0.009637094102799892,0.1538945585489273,4.0
0.0,0.65840744972229,0.2768266201019287,0.0
4.0,0.9512355923652649,0.07502754032611847,4.0
3.0,1.0,0.010354503057897091,3.0
9.0,0.996342658996582,0.033633098006248474,9.0
2.0,0.02089414931833744,0.0027327127754688263,4.0
4.0,0.8235583305358887,0.1631927490234375,4.0
1.0,0.9965839385986328,0.3781225085258484,1.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.8493490815162659,0.28342634439468384,2.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.7987508773803711,0.060952842235565186,2.0
9.0,1.0,0.0032170035410672426,9.0
7.0,1.0,0.002639514161273837,7.0
2.0,0.9995671510696411,0.1858055591583252,2.0
7.0,1.0,0.00022320396965369582,7.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.0008105357992462814,0.009219792671501637,2.0
3.0,0.9999990463256836,0.01237525139003992,3.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.9892917275428772,0.1953110247850418,2.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.9832330346107483,0.25897812843322754,4.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.4138825833797455,0.1862117350101471,2.0
2.0,0.010263120755553246,0.07125671207904816,4.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.13501693308353424,0.09492825716733932,6.0
4.0,0.9994356036186218,0.003344838973134756,4.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9986048340797424,0.04680498689413071,4.0
2.0,0.9999542832374573,0.013301955536007881,2.0
7.0,1.0,3.065869532292709e-05,7.0
2.0,0.9670791029930115,0.08514082431793213,2.0
7.0,1.0,9.999999747378752e-06,7.0
4.0,0.9927962422370911,0.13442076742649078,4.0
2.0,0.017603255808353424,0.09737299382686615,4.0
7.0,0.9993507862091064,0.0719432607293129,7.0
7.0,1.0,1.6621654140180908e-05,7.0
5.0,1.0,9.999999747378752e-06,5.0
0.0,0.9996100068092346,0.16159644722938538,0.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,0.9940775632858276,0.24662189185619354,3.0
9.0,1.0,0.16484221816062927,9.0
3.0,0.022639885544776917,0.036125730723142624,6.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.12230135500431061,0.21563632786273956,2.0
0.0,0.912553608417511,0.17425422370433807,0.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.988886833190918,0.10005445778369904,6.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.9780314564704895,0.054127924144268036,3.0
3.0,1.0,0.005171498283743858,3.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,0.9999875426292419,0.00130717852152884,7.0
3.0,1.0,9.999999747378752e-06,3.0
3.0,4.696306074602509e-14,1.000056818156736e-05,2.0
4.0,0.9873011112213135,0.08757315576076508,4.0
2.0,0.817039430141449,0.1698751002550125,2.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,1.0,0.10709317028522491,6.0
3.0,0.048464782536029816,0.34380725026130676,4.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9872455596923828,0.007695203647017479,7.0
0.0,0.9987952709197998,0.2713943421840668,0.0
4.0,0.9998340606689453,0.022799259051680565,4.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
0.0,0.9858695864677429,0.09188119322061539,0.0
7.0,1.0,3.7025834899395704e-05,7.0
3.0,0.2255505472421646,0.22032685577869415,6.0
7.0,1.0,9.999999747378752e-06,7.0
0.0,0.09053760766983032,0.22725845873355865,6.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.9955325126647949,0.04582417383790016,6.0
7.0,0.9999885559082031,0.03319336846470833,7.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,1.0,9.999999747378752e-06,7.0
3.0,1.0,0.26484957337379456,3.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,0.17444686591625214,8.0
2.0,0.9925590753555298,0.10499469190835953,2.0
7.0,1.0,9.999999747378752e-06,7.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9904821515083313,0.21229243278503418,4.0
7.0,1.0,1.1359094969520811e-05,7.0
3.0,1.0,9.999999747378752e-06,3.0
2.0,0.9282217621803284,0.11809864640235901,2.0
4.0,0.04932510107755661,0.04305728152394295,6.0
6.0,1.0,0.0007503707311116159,6.0
7.0,0.00019023666391149163,0.2621435225009918,5.0
2.0,0.002282888861373067,0.170998677611351,4.0
3.0,0.9999561309814453,0.003315860405564308,3.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9815910458564758,0.08602700382471085,4.0
2.0,0.06512857973575592,0.06323127448558807,6.0
9.0,1.0,0.017100952565670013,9.0
4.0,0.9999971389770508,0.0003440983418840915,4.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.9871851205825806,0.3222305178642273,2.0
6.0,0.8319207429885864,0.25565025210380554,6.0
4.0,0.9999971389770508,0.03537123650312424,4.0
