true_label,p_true_label,variance,predicted_label
6.0,0.9999780654907227,0.0018515721894800663,6.0
3.0,0.9847584366798401,0.11079660803079605,3.0
5.0,1.0,9.999999747378752e-06,5.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9691373705863953,0.12489670515060425,4.0
6.0,0.27962955832481384,0.059025682508945465,0.0
9.0,0.9999915361404419,0.00024932323140092194,9.0
9.0,1.0,9.999999747378752e-06,9.0
6.0,0.38604721426963806,0.03196652978658676,0.0
9.0,1.0,0.00012058466381859034,9.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,9.999999747378752e-06,9.0
3.0,0.6698311567306519,0.09730140119791031,3.0
7.0,1.0,9.999999747378752e-06,7.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,0.9999790787696838,0.006939433980733156,3.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9805803894996643,0.02018262818455696,4.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.003574649104848504,0.0070260982029139996,4.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.8553683161735535,0.1451711505651474,7.0
6.0,0.03036748245358467,0.03362991660833359,3.0
6.0,1.0,0.016575437039136887,6.0
7.0,1.0,0.00014100366388447583,7.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,0.9999427795410156,0.0373697467148304,3.0
7.0,1.0,9.999999747378752e-06,7.0
3.0,0.410506933927536,0.1504032164812088,4.0
7.0,1.0,1.0246237252431456e-05,7.0
4.0,0.1257598102092743,0.03277307748794556,3.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.998950183391571,0.005597453098744154,3.0
7.0,0.0036577237769961357,0.00672909477725625,5.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9997082352638245,0.021292729303240776,7.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.9999991059303284,2.8013260816805996e-05,3.0
4.0,0.9984305500984192,0.04563906416296959,4.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.9999980330467224,0.0008516744710505009,0.0
4.0,0.9965645670890808,0.04636339843273163,4.0
3.0,0.9999842643737793,0.0006556941079907119,3.0
3.0,0.961848795413971,0.0315309502184391,3.0
7.0,1.0,9.999999747378752e-06,7.0
4.0,0.7501353621482849,0.07463192939758301,4.0
