true_label,p_true_label,variance,predicted_label
7.0,0.9985548257827759,0.00517773674800992,7.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,0.00026027156854979694,8.0
7.0,1.0,1.737247293931432e-05,7.0
3.0,0.9999608397483826,4.6639783249702305e-05,3.0
3.0,1.0,9.999999747378752e-06,3.0
6.0,0.31380489468574524,0.08256936818361282,4.0
0.0,0.3717438280582428,0.03419411554932594,6.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,0.8097416162490845,0.2984534502029419,9.0
3.0,0.938779890537262,0.039738353341817856,3.0
8.0,1.0,9.999999747378752e-06,8.0
2.0,0.9627178907394409,0.038250915706157684,2.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,1.0243870747217443e-05,9.0
9.0,1.0,0.007240161299705505,9.0
0.0,0.7683801054954529,0.16919100284576416,0.0
6.0,0.9979601502418518,0.004612203221768141,6.0
6.0,0.20339423418045044,0.11420470476150513,8.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.9681552648544312,0.02786489948630333,3.0
7.0,0.9993335008621216,0.0019554488826543093,7.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,0.9999895691871643,0.03925980255007744,7.0
3.0,0.998909592628479,0.041707828640937805,3.0
7.0,1.0,1.221766069647856e-05,7.0
0.0,0.9553665518760681,0.11227899044752121,0.0
2.0,0.9924986958503723,0.014888922683894634,2.0
3.0,0.9985000491142273,0.16850124299526215,3.0
2.0,0.9823954701423645,0.020144272595643997,2.0
2.0,0.8538204431533813,0.09280405938625336,2.0
2.0,0.8896750211715698,0.06115664914250374,2.0
6.0,0.5795411467552185,0.06596487015485764,6.0
9.0,1.0,9.999999747378752e-06,9.0
3.0,1.0,0.00036082128644920886,3.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.8767198324203491,0.05300353839993477,3.0
7.0,1.0,0.023250984027981758,7.0
3.0,0.9881300926208496,0.2209845334291458,3.0
6.0,0.08224504441022873,0.1325356513261795,0.0
4.0,0.8351343274116516,0.11402302235364914,4.0
4.0,0.3773729205131531,0.076030433177948,4.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.3775908648967743,0.0804411843419075,6.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
0.0,0.416191041469574,0.03931320831179619,6.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.6869783401489258,0.08758042752742767,3.0
4.0,0.5304166078567505,0.16364912688732147,4.0
3.0,0.20677056908607483,0.08318785578012466,4.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.9918962121009827,0.036587852984666824,2.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9135870337486267,0.07580666244029999,7.0
7.0,0.9999929070472717,0.006803517229855061,7.0
5.0,1.0,7.107133569661528e-05,5.0
0.0,0.9999160766601562,0.0003316717338748276,0.0
2.0,0.9386473894119263,0.030874202027916908,2.0
6.0,0.8992424011230469,0.22867178916931152,6.0
7.0,0.9050743579864502,0.1030663326382637,7.0
1.0,0.999977171421051,0.09155848622322083,1.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.8807135820388794,0.07202587276697159,6.0
3.0,0.2337658405303955,0.04997166991233826,4.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.4644624590873718,0.09701422601938248,2.0
4.0,0.7775726914405823,0.2664720416069031,4.0
2.0,0.709176778793335,0.12849804759025574,2.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.9960034489631653,0.003194045042619109,2.0
9.0,1.0,1.3325756299309433e-05,9.0
8.0,1.0,0.016731375828385353,8.0
2.0,0.995715320110321,0.005859286990016699,2.0
7.0,1.0,9.999999747378752e-06,7.0
4.0,0.8829253911972046,0.09434984624385834,4.0
