true_label,p_true_label,variance,predicted_label
7.0,0.9910264015197754,0.0921654924750328,7.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,1.0,6.120240141171962e-05,7.0
3.0,1.0,1.9358287318027578e-05,3.0
3.0,1.0,9.999999747378752e-06,3.0
6.0,0.05807279795408249,0.0334862656891346,4.0
0.0,0.5469457507133484,0.12994782626628876,0.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,2.561579197979623e-38,0.026349913328886032,5.0
3.0,0.8481996059417725,0.077229343354702,3.0
8.0,1.0,9.999999747378752e-06,8.0
2.0,0.967995285987854,0.028173040598630905,2.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,0.0002487356250640005,9.0
9.0,1.0,1.1723663192242384e-05,9.0
0.0,0.675154983997345,0.05177328735589981,0.0
6.0,0.9767707586288452,0.02865407057106495,6.0
6.0,0.4100210964679718,0.03480953723192215,6.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,1.0,3.888782885042019e-05,3.0
7.0,0.9978403449058533,0.0046830247156322,7.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,0.9995909333229065,0.006722550839185715,7.0
3.0,1.0,1.0861831469810568e-05,3.0
7.0,1.0,9.999999747378752e-06,7.0
0.0,0.8470196723937988,0.07119813561439514,0.0
2.0,0.932174026966095,0.06754929572343826,2.0
3.0,1.0,0.00017378093616571277,3.0
2.0,0.9695810675621033,0.024201728403568268,2.0
2.0,0.7929031252861023,0.115008145570755,2.0
2.0,0.8852587342262268,0.02904028445482254,2.0
6.0,0.9235025644302368,0.1371273547410965,6.0
9.0,1.0,9.999999747378752e-06,9.0
3.0,1.0,1.651746606512461e-05,3.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.8800750374794006,0.09821398556232452,3.0
7.0,1.0,0.006496757734566927,7.0
3.0,1.0,0.00015572321717627347,3.0
6.0,0.021046139299869537,0.013261760585010052,0.0
4.0,0.8980143666267395,0.14095543324947357,4.0
4.0,0.7946995496749878,0.16335265338420868,4.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.28205183148384094,0.10661342740058899,6.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
0.0,0.3820613920688629,0.050686389207839966,6.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.9551003575325012,0.14280958473682404,3.0
4.0,0.5520526170730591,0.08984275162220001,4.0
3.0,0.206375390291214,0.10888487100601196,4.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,1.0125258995685726e-05,1.0
2.0,0.9962866306304932,0.01281171478331089,2.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9380705952644348,0.0431346669793129,7.0
7.0,0.9999904632568359,0.0009955327259376645,7.0
5.0,1.0,2.3052481992635876e-05,5.0
0.0,1.0,0.01080644503235817,0.0
2.0,0.9623374342918396,0.018860388547182083,2.0
6.0,0.992146909236908,0.18551066517829895,6.0
7.0,0.7410887479782104,0.13714946806430817,7.0
1.0,1.0,0.25384408235549927,1.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.8628401756286621,0.08487606048583984,6.0
3.0,0.459747850894928,0.07395441085100174,3.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.13976216316223145,0.08071836084127426,2.0
4.0,0.42962923645973206,0.08046936988830566,2.0
2.0,0.6831950545310974,0.10369569808244705,2.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.9580395817756653,0.03445538878440857,2.0
9.0,1.0,9.999999747378752e-06,9.0
8.0,1.0,0.27060458064079285,8.0
2.0,0.9968611598014832,0.016144972294569016,2.0
7.0,1.0,1.0066540198749863e-05,7.0
4.0,0.9025833010673523,0.1804014891386032,4.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,0.9989572167396545,0.006157105788588524,7.0
6.0,0.9978632926940918,0.03433694690465927,6.0
0.0,0.8912188410758972,0.1940622180700302,0.0
3.0,1.0,0.00031957842293195426,3.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,0.6781412363052368,0.08331188559532166,3.0
9.0,1.0,9.999999747378752e-06,9.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,1.0,1.0504643796593882e-05,9.0
9.0,0.9310665726661682,0.16403263807296753,9.0
4.0,0.971749484539032,0.1724928617477417,4.0
2.0,0.2691088020801544,0.08852342516183853,4.0
0.0,0.9998378753662109,0.055841729044914246,0.0
2.0,0.8003100156784058,0.16056691110134125,2.0
4.0,0.8675445914268494,0.08893092721700668,4.0
0.0,0.9823848009109497,0.05629753693938255,0.0
3.0,0.9999942183494568,0.0053193895146250725,3.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,2.140719698218163e-05,1.739550498314202e-05,4.0
3.0,1.0,9.999999747378752e-06,3.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,0.26899442076683044,0.11098451167345047,3.0
6.0,0.23214370012283325,0.06946118175983429,3.0
4.0,0.9964840412139893,0.041681863367557526,4.0
4.0,0.7758355140686035,0.07322551310062408,4.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,0.9998550415039062,0.014799132943153381,7.0
6.0,0.9710432291030884,0.2298804074525833,6.0
9.0,0.9266299605369568,0.08692265301942825,9.0
3.0,1.0,1.3037137250648811e-05,3.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,0.9991163015365601,0.18334339559078217,5.0
9.0,1.0,9.999999747378752e-06,9.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,0.9914942979812622,0.042576152831315994,7.0
3.0,1.0,2.772464358713478e-05,3.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,8.561533426654222e-12,1.0157184988202062e-05,5.0
0.0,0.8148964047431946,0.15720508992671967,0.0
3.0,0.9999978542327881,0.00039994370308704674,3.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,0.9926310181617737,0.35143113136291504,1.0
0.0,0.9046139717102051,0.07503358274698257,0.0
3.0,0.5043164491653442,0.12636569142341614,3.0
6.0,0.8872512578964233,0.15370318293571472,6.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.9489912986755371,0.11072460561990738,6.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,1.0,9.999999747378752e-06,9.0
4.0,0.1130150556564331,0.051176585257053375,6.0
0.0,0.9999990463256836,0.0008071445627138019,0.0
4.0,0.2903924584388733,0.06522095948457718,2.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9990782141685486,0.004472090397030115,7.0
7.0,0.9043125510215759,0.13099847733974457,7.0
7.0,1.0,1.1989330232609063e-05,7.0
6.0,0.3403246998786926,0.13102690875530243,4.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.059070147573947906,0.12346489727497101,6.0
9.0,1.0,9.999999747378752e-06,9.0
4.0,0.830500602722168,0.10069265216588974,4.0
6.0,0.7304725050926208,0.08920162171125412,6.0
2.0,0.7312297821044922,0.10972940921783447,2.0
4.0,0.9752769470214844,0.03212045133113861,4.0
6.0,0.2851945757865906,0.07496728748083115,0.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.9983868598937988,0.004863000940531492,2.0
3.0,0.9201332926750183,0.10815991461277008,3.0
4.0,0.585787832736969,0.23845897614955902,4.0
5.0,1.0,0.0002841824316419661,5.0
0.0,0.9604843854904175,0.09721437096595764,0.0
3.0,0.9986452460289001,0.05410869047045708,3.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,1.0,0.00312135205604136,3.0
5.0,1.0,0.0008945839945226908,5.0
7.0,0.8029583692550659,0.06133464351296425,7.0
7.0,1.0,9.999999747378752e-06,7.0
3.0,0.0008978391415439546,0.03089488111436367,6.0
8.0,1.0,9.999999747378752e-06,8.0
0.0,0.9972060322761536,0.002415913622826338,0.0
3.0,1.0,9.999999747378752e-06,3.0
2.0,0.9478915929794312,0.06237326189875603,2.0
4.0,0.8803672790527344,0.09275645762681961,4.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.9930456280708313,0.022343572229146957,2.0
3.0,1.0,9.840021084528416e-05,3.0
0.0,0.9468204379081726,0.009147102944552898,0.0
4.0,0.32622936367988586,0.08984553068876266,6.0
3.0,0.9971726536750793,0.0022429912351071835,3.0
5.0,1.0,1.1227483810216654e-05,5.0
0.0,0.0064972518011927605,0.036594416946172714,2.0
6.0,0.018004026263952255,0.014503980055451393,2.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,1.0,2.6734038328868337e-05,7.0
3.0,0.9867867231369019,0.04941723123192787,3.0
2.0,0.9842511415481567,0.10951768606901169,2.0
6.0,0.9995375871658325,0.00280847679823637,6.0
9.0,1.0,3.339131944812834e-05,9.0
2.0,0.6928979158401489,0.060364898294210434,2.0
7.0,1.0,0.10755464434623718,7.0
0.0,0.9964403510093689,0.09277680516242981,0.0
0.0,0.9934080839157104,0.1999109834432602,0.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9999542832374573,0.0052687241695821285,7.0
3.0,0.9999980330467224,0.11073974519968033,3.0
6.0,0.8861127495765686,0.058431271463632584,6.0
0.0,0.3775066137313843,0.26864415407180786,6.0
2.0,0.4130763113498688,0.11581744998693466,6.0
2.0,0.9997820854187012,0.00021794030908495188,2.0
2.0,0.22298870980739594,0.15994487702846527,4.0
4.0,0.8451125025749207,0.1311894804239273,4.0
2.0,0.4410529136657715,0.17949633300304413,4.0
8.0,1.0,0.006112519185990095,8.0
7.0,0.6189714074134827,0.15273422002792358,7.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.15817588567733765,0.04227762669324875,4.0
9.0,1.0,9.999999747378752e-06,9.0
3.0,0.9998627305030823,0.0021543018519878387,3.0
7.0,0.6734077334403992,0.26110827922821045,7.0
0.0,0.37112829089164734,0.09088382124900818,6.0
4.0,0.9998495578765869,0.04047684744000435,4.0
3.0,0.5252690315246582,0.11363203078508377,3.0
2.0,0.843004047870636,0.035149089992046356,2.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,1.0,0.002930611604824662,5.0
2.0,0.9916566014289856,0.026167143136262894,2.0
9.0,0.9996920228004456,0.08215126395225525,9.0
3.0,1.0,0.0019570181611925364,3.0
9.0,1.0,9.999999747378752e-06,9.0
6.0,0.9983267784118652,0.012984249740839005,6.0
1.0,0.9996336102485657,0.33097198605537415,1.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.7847076058387756,0.14393611252307892,6.0
9.0,0.016513127833604813,0.025879664346575737,7.0
6.0,0.5330081582069397,0.11534357070922852,6.0
9.0,1.0,1.0500778444111347e-05,9.0
5.0,1.0,0.0006982323830015957,5.0
6.0,0.4627250134944916,0.04074181243777275,0.0
