true_label,p_true_label,variance,predicted_label
9.0,1.4341243628982976e-36,2.3276468709809706e-05,0.0
6.0,0.7921545505523682,0.1709040403366089,6.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.08398720622062683,0.06666944921016693,4.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.9996910691261292,0.1649334579706192,3.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
2.0,0.06220947578549385,0.03487411141395569,4.0
3.0,0.6650301814079285,0.383431613445282,3.0
3.0,0.7029276490211487,0.1265796273946762,3.0
0.0,0.8182075023651123,0.12989044189453125,0.0
5.0,1.0,9.999999747378752e-06,5.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.9893381595611572,0.10828784853219986,3.0
8.0,1.0,1.0500778444111347e-05,8.0
2.0,0.8673495650291443,0.03619471564888954,2.0
7.0,1.0,1.0739981007645838e-05,7.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,0.002288644202053547,9.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,1.0,1.0500778444111347e-05,3.0
3.0,0.016422465443611145,0.17269983887672424,6.0
7.0,1.0,9.999999747378752e-06,7.0
2.0,0.4544406533241272,0.1055227592587471,4.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,1.0,9.999999747378752e-06,9.0
3.0,0.9996605515480042,0.04967683553695679,3.0
6.0,0.9067742228507996,0.05058165267109871,6.0
0.0,0.8944671154022217,0.03979870676994324,0.0
0.0,0.9999313950538635,0.0026297075673937798,0.0
2.0,0.9477343559265137,0.05383921042084694,2.0
