true_label,p_true_label,variance,predicted_label
4.0,0.20088164508342743,0.05213266983628273,6.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,1.0,9.999999747378752e-06,3.0
9.0,0.9999971389770508,0.17409366369247437,9.0
3.0,1.0,9.999999747378752e-06,3.0
3.0,0.33240729570388794,0.18176431953907013,6.0
0.0,0.9971188306808472,0.0013149018632248044,0.0
7.0,0.9999635219573975,0.4138888716697693,7.0
0.0,0.8539739847183228,0.332027405500412,0.0
9.0,1.0,9.999999747378752e-06,9.0
9.0,1.0,9.999999747378752e-06,9.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.5179182887077332,0.23371504247188568,2.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,0.9932725429534912,0.030333954840898514,7.0
2.0,0.8835099339485168,0.2716698944568634,2.0
6.0,0.8459587097167969,0.053500909358263016,6.0
2.0,0.400913804769516,0.19783923029899597,6.0
6.0,0.2587285041809082,0.11729944497346878,4.0
9.0,1.0,1.2216138202347793e-05,9.0
2.0,0.4375251233577728,0.26962247490882874,2.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.9879468083381653,0.1881055235862732,3.0
9.0,1.0,9.999999747378752e-06,9.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,1.0,9.999999747378752e-06,9.0
6.0,0.9595256447792053,0.3014933466911316,6.0
4.0,0.9994224309921265,0.22054049372673035,4.0
4.0,0.9957166910171509,0.1886279135942459,4.0
7.0,0.9908193945884705,0.04442869499325752,7.0
9.0,1.0,9.999999747378752e-06,9.0
9.0,0.9973447322845459,0.23560665547847748,9.0
2.0,0.9995294809341431,0.04955749586224556,2.0
3.0,0.9455912113189697,0.24177491664886475,3.0
7.0,1.0,0.20964887738227844,7.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.8321602940559387,0.21100883185863495,6.0
0.0,1.0,0.006932827178388834,0.0
0.0,0.9997096657752991,0.0578329898416996,0.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.28819045424461365,0.12504659593105316,0.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9999904632568359,0.010579359717667103,4.0
0.0,0.6580671668052673,0.22274717688560486,0.0
7.0,1.0,9.999999747378752e-06,7.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,1.0,0.0010857090819627047,7.0
2.0,0.9975544810295105,0.11911904066801071,2.0
6.0,0.6631555557250977,0.2792869806289673,6.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,1.0,0.001076829037629068,7.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.7547093033790588,0.2596619725227356,6.0
3.0,0.9844095706939697,0.3211994469165802,3.0
0.0,0.03993525728583336,0.3497583866119385,2.0
7.0,0.9999880194664001,0.0052016545087099075,7.0
6.0,0.9412523508071899,0.15676544606685638,6.0
2.0,1.0,6.090679744374938e-05,2.0
4.0,0.8764229416847229,0.24906215071678162,4.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9998893737792969,0.0015363650163635612,7.0
3.0,0.9952961206436157,0.41125139594078064,3.0
7.0,1.0,9.999999747378752e-06,7.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.9979873895645142,0.06251969188451767,2.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.971037745475769,0.12729136645793915,6.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.659584105014801,0.33814185857772827,0.0
7.0,1.0,9.999999747378752e-06,7.0
4.0,0.986422061920166,0.13279975950717926,4.0
6.0,0.8043502569198608,0.20041519403457642,6.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.9671522378921509,0.10751830041408539,2.0
7.0,0.9972019791603088,0.018765509128570557,7.0
2.0,0.9999542832374573,0.0001742433087201789,2.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.9946409463882446,0.16648979485034943,0.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.9943265318870544,0.07531100511550903,2.0
0.0,0.9970042705535889,0.0395817831158638,0.0
0.0,0.9362125396728516,0.20175008475780487,0.0
2.0,0.14887084066867828,0.23626558482646942,4.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.7160784602165222,0.18820345401763916,6.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9999873638153076,0.006551783997565508,4.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.010715262964367867,0.051480475813150406,2.0
8.0,1.0,0.25820890069007874,8.0
8.0,1.0,0.25820887088775635,8.0
4.0,0.9992344975471497,0.126764178276062,4.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,0.9999995231628418,0.25106462836265564,1.0
4.0,0.8759545683860779,0.24641107022762299,4.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.6563003659248352,0.20288914442062378,4.0
3.0,1.0,0.03609885275363922,3.0
7.0,0.9991763830184937,0.0014146914472803473,7.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.9998607039451599,0.06849432736635208,3.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.9939454197883606,0.18907181918621063,6.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,1.0,0.00849032774567604,7.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,0.01319047249853611,0.14908947050571442,7.0
3.0,1.0,9.999999747378752e-06,3.0
7.0,0.9999866485595703,0.016091803088784218,7.0
7.0,1.0,1.5170990081969649e-05,7.0
0.0,0.9831200242042542,0.2578096389770508,0.0
6.0,0.9962552785873413,0.22942014038562775,6.0
7.0,0.0018573070410639048,0.35140928626060486,9.0
7.0,0.9987300038337708,0.23297567665576935,7.0
3.0,1.0,1.0246237252431456e-05,3.0
7.0,1.0,1.9842605979647487e-05,7.0
9.0,1.0,9.999999747378752e-06,9.0
4.0,0.9058269262313843,0.26394447684288025,4.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,0.00022144685499370098,9.0
2.0,0.9154704213142395,0.21586282551288605,2.0
7.0,1.0,0.0019572435412555933,7.0
9.0,1.0,9.999999747378752e-06,9.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,0.9962267875671387,0.015207409858703613,7.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.0019751256331801414,0.0013359372969716787,0.0
6.0,0.9630471467971802,0.12141692638397217,6.0
2.0,0.5116714239120483,0.1313556730747223,2.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.26189130544662476,0.25904351472854614,6.0
7.0,1.0,9.999999747378752e-06,7.0
2.0,0.789989709854126,0.12591801583766937,2.0
7.0,1.0,1.0240778465231415e-05,7.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,4.978308889257155e-13,0.0006329681491479278,3.0
6.0,0.32748472690582275,0.2911854386329651,0.0
3.0,1.0,3.35131844622083e-05,3.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9999980330467224,0.00020600931020453572,7.0
3.0,1.0,0.007147820666432381,3.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9479473233222961,0.18204106390476227,4.0
7.0,1.0,0.2249089628458023,7.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.9999852180480957,0.14180457592010498,4.0
3.0,0.999977171421051,0.0005673742853105068,3.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.8583016991615295,0.16101773083209991,6.0
4.0,0.9865627288818359,0.08684097230434418,4.0
