true_label,p_true_label,variance,predicted_label
4.0,0.4327055811882019,0.1437535434961319,6.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,1.0,0.04795398190617561,3.0
9.0,0.9509820342063904,0.14455129206180573,9.0
3.0,1.0,0.018865324556827545,3.0
3.0,0.38720086216926575,0.1081998348236084,3.0
0.0,0.9999020099639893,0.06840723752975464,0.0
7.0,0.9147772789001465,0.046715378761291504,7.0
0.0,0.9160059094429016,0.04174039885401726,0.0
9.0,1.0,9.999999747378752e-06,9.0
9.0,1.0,9.999999747378752e-06,9.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.2723453938961029,0.043804023414850235,6.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,0.9999992847442627,0.0009519996820017695,7.0
2.0,0.8734161257743835,0.134148970246315,2.0
6.0,0.3441341817378998,0.08678077906370163,0.0
2.0,0.5135388374328613,0.0920172855257988,2.0
6.0,0.29375120997428894,0.05319354310631752,4.0
9.0,1.0,1.0246237252431456e-05,9.0
2.0,0.4567745327949524,0.06698869913816452,2.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.8556857109069824,0.09955350309610367,3.0
9.0,1.0,9.999999747378752e-06,9.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,0.9998159408569336,0.007050451822578907,9.0
6.0,0.9053334593772888,0.2549048066139221,6.0
4.0,0.8992567658424377,0.09706048667430878,4.0
4.0,0.9920221567153931,0.004138260614126921,4.0
7.0,0.9871988296508789,0.034495629370212555,7.0
9.0,1.0,1.148569026554469e-05,9.0
9.0,0.2534618377685547,0.04244789481163025,7.0
2.0,0.9414991736412048,0.11906876415014267,2.0
3.0,0.8373173475265503,0.056685805320739746,3.0
7.0,1.0,2.069768015644513e-05,7.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.5604860782623291,0.05997984856367111,6.0
0.0,1.0,0.002794848522171378,0.0
0.0,0.9999737739562988,7.103823008947074e-05,0.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.3470522165298462,0.04193688929080963,0.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9993841648101807,0.06466348469257355,4.0
0.0,0.5652611255645752,0.10259386897087097,0.0
7.0,1.0,9.999999747378752e-06,7.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,1.0,1.0504643796593882e-05,7.0
2.0,0.9695811867713928,0.03701810538768768,2.0
6.0,0.5886524319648743,0.14081312716007233,6.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,1.0,1.6410427633672953e-05,7.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.7375021576881409,0.2283804714679718,6.0
3.0,0.9999937415122986,0.027102861553430557,3.0
0.0,0.4732736349105835,0.16346655786037445,0.0
7.0,1.0,2.882053922803607e-05,7.0
6.0,0.6761305928230286,0.06380660831928253,6.0
2.0,1.0,0.0007038622861728072,2.0
4.0,0.8423956632614136,0.07407070696353912,4.0
1.0,1.0,0.00140754459425807,1.0
7.0,0.9999985694885254,0.0013407946098595858,7.0
3.0,0.7497257590293884,0.12072821706533432,3.0
7.0,1.0,9.999999747378752e-06,7.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.9614757895469666,0.07373414188623428,2.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.9725966453552246,0.011985665187239647,6.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.12701387703418732,0.09856069087982178,6.0
7.0,1.0,9.999999747378752e-06,7.0
4.0,0.9901675581932068,0.12263049185276031,4.0
6.0,0.2073001265525818,0.09992527961730957,0.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.8571770787239075,0.08092058449983597,2.0
7.0,0.9960704445838928,0.013783003203570843,7.0
2.0,0.9999666810035706,0.0006658310885541141,2.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.9237743020057678,0.047487564384937286,0.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.9969804286956787,0.019266271963715553,2.0
0.0,0.9968744516372681,0.008908710442483425,0.0
0.0,0.29502785205841064,0.08123256266117096,6.0
2.0,0.11869730800390244,0.250962495803833,4.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.5896531343460083,0.08283881843090057,6.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9755995273590088,0.009151159785687923,4.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.019260544329881668,0.04745572432875633,2.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,0.6459330916404724,0.3225513696670532,8.0
4.0,0.9948835372924805,0.0036167146172374487,4.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,0.9979521632194519,0.0063280509784817696,1.0
4.0,0.7297592163085938,0.05140851438045502,4.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.4746754765510559,0.052942611277103424,4.0
3.0,0.9822060465812683,0.08339427411556244,3.0
7.0,0.999998927116394,0.012143135070800781,7.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.9672191143035889,0.04437392204999924,3.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.9725832343101501,0.024862946942448616,6.0
7.0,1.0,1.5153164895309601e-05,7.0
7.0,1.0,8.402683306485415e-05,7.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,0.18845629692077637,0.01828216202557087,7.0
3.0,1.0,1.8122082110494375e-05,3.0
7.0,0.7609593272209167,0.1595955342054367,7.0
7.0,1.0,1.0056051905849017e-05,7.0
0.0,0.9334630370140076,0.01992340199649334,0.0
6.0,0.9936965703964233,0.012482746504247189,6.0
7.0,0.16214922070503235,0.13327255845069885,9.0
7.0,0.9999051094055176,0.0018843802390620112,7.0
3.0,1.0,9.999999747378752e-06,3.0
7.0,1.0,0.016326941549777985,7.0
9.0,1.0,9.999999747378752e-06,9.0
4.0,0.9405748844146729,0.07927955687046051,4.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,0.9999942183494568,0.01098448783159256,9.0
2.0,0.9974162578582764,0.10384003072977066,2.0
7.0,1.0,0.0728035718202591,7.0
9.0,1.0,9.999999747378752e-06,9.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,0.9966458678245544,0.0757703185081482,7.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.8755126595497131,0.046245552599430084,3.0
6.0,0.6211745738983154,0.08659312129020691,6.0
2.0,0.8252118825912476,0.12347700446844101,2.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.347035676240921,0.054286111146211624,6.0
7.0,1.0,9.999999747378752e-06,7.0
2.0,0.9706156253814697,0.12009181827306747,2.0
7.0,1.0,0.0006071290699765086,7.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,9.176115781883709e-06,1.605960824235808e-05,3.0
6.0,0.7179728150367737,0.10824541747570038,6.0
3.0,0.9995326995849609,0.028449250385165215,3.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,1.0,0.00021652394207194448,7.0
3.0,0.9989846348762512,0.001810259185731411,3.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9185711741447449,0.04645036533474922,4.0
7.0,1.0,0.000637063174508512,7.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.9892904758453369,0.014113769866526127,4.0
3.0,0.9999990463256836,0.0001645617448957637,3.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.98694908618927,0.01640297658741474,6.0
4.0,0.9537099003791809,0.06904945522546768,4.0
2.0,0.2659231424331665,0.04755145311355591,6.0
3.0,1.0,9.999999747378752e-06,3.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,0.2490861415863037,8.0
0.0,0.6491584181785583,0.06959674507379532,0.0
0.0,0.9999923706054688,0.0826222375035286,0.0
4.0,0.9847368001937866,0.05609328672289848,4.0
7.0,1.0,9.999999747378752e-06,7.0
0.0,0.4194265902042389,0.05863780900835991,0.0
4.0,0.9444029927253723,0.07624717801809311,4.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.0276798065751791,0.012565475888550282,6.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.10389946401119232,0.06399441510438919,2.0
2.0,0.20203810930252075,0.19707058370113373,6.0
2.0,0.10732455551624298,0.019629711285233498,3.0
9.0,1.0,9.999999747378752e-06,9.0
0.0,1.0,0.0018469629576429725,0.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.9504181146621704,0.023215312510728836,4.0
4.0,0.8879966735839844,0.045372020453214645,4.0
6.0,0.00029523667762987316,0.023253433406352997,2.0
6.0,0.9993554949760437,0.01686245948076248,6.0
4.0,0.278302937746048,0.19831965863704681,6.0
1.0,0.29172733426094055,0.20539648830890656,3.0
3.0,1.0,9.999999747378752e-06,3.0
0.0,0.9790703058242798,0.01438553910702467,0.0
6.0,0.954561173915863,0.08573099970817566,6.0
2.0,0.9801391363143921,0.04593357816338539,2.0
2.0,0.5439123511314392,0.1640786975622177,2.0
4.0,0.9699615240097046,0.02053072489798069,4.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,0.871238648891449,0.17969489097595215,9.0
4.0,0.7963308095932007,0.061525966972112656,4.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,1.2700380466412753e-05,9.0
4.0,0.7777733206748962,0.12737853825092316,4.0
6.0,0.3634518086910248,0.10933792591094971,4.0
9.0,1.0,9.999999747378752e-06,9.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,1.0,0.0012933060061186552,3.0
0.0,0.8837595582008362,0.03972461819648743,0.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,0.6811901330947876,0.11953610926866531,9.0
0.0,1.0,1.3839962775819004e-05,0.0
2.0,0.7123843431472778,0.081293985247612,2.0
7.0,1.0,1.148569026554469e-05,7.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,0.574202299118042,0.26307645440101624,5.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.5232723951339722,0.16758771240711212,3.0
7.0,1.0,9.999999747378752e-06,7.0
0.0,0.5612865090370178,0.04933552443981171,0.0
6.0,0.9046739935874939,0.06948808580636978,6.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9774399995803833,0.12299380451440811,4.0
3.0,0.9983607530593872,0.06458145380020142,3.0
6.0,1.0,9.999999747378752e-06,6.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.3179375231266022,0.12235520780086517,4.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,1.0,9.999999747378752e-06,7.0
3.0,0.36995285749435425,0.08084339648485184,4.0
2.0,0.9255566596984863,0.09957540780305862,2.0
6.0,0.9992614388465881,0.059473589062690735,6.0
5.0,0.024121887981891632,0.20881430804729462,9.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.8934154510498047,0.11500634998083115,2.0
4.0,0.13027243316173553,0.05381796136498451,6.0
4.0,0.6564719080924988,0.20956437289714813,4.0
9.0,1.0,1.0056051905849017e-05,9.0
2.0,0.463616281747818,0.1001681536436081,2.0
3.0,1.0,9.999999747378752e-06,3.0
9.0,0.7035410404205322,0.1714942902326584,9.0
0.0,0.9207420349121094,0.05398859083652496,0.0
0.0,0.7967977523803711,0.19339194893836975,0.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9977015256881714,0.06736940145492554,7.0
6.0,0.6628810167312622,0.19235999882221222,6.0
