true_label,p_true_label,variance,predicted_label
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.9989776611328125,0.04999079182744026,2.0
4.0,0.47861143946647644,0.17768725752830505,6.0
6.0,0.1537458598613739,0.46049460768699646,8.0
6.0,0.5194886326789856,0.2115618884563446,6.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,0.984855592250824,0.0735364481806755,7.0
9.0,1.0,0.01601572334766388,9.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,0.008686902932822704,0.23471666872501373,3.0
0.0,0.9943212866783142,0.09519734233617783,0.0
0.0,0.08551730215549469,0.09081672132015228,6.0
4.0,0.9965850114822388,0.2086201012134552,4.0
5.0,0.029983630403876305,0.138423889875412,7.0
0.0,0.9767153263092041,0.06134895235300064,0.0
1.0,1.0,0.37935712933540344,1.0
3.0,1.0,0.25459128618240356,3.0
5.0,1.0,9.999999747378752e-06,5.0
0.0,0.9999333024024963,0.011442710645496845,0.0
5.0,1.0,0.258171021938324,5.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.999974250793457,0.023674676194787025,3.0
4.0,0.8425623774528503,0.31737130880355835,4.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,0.01594376191496849,0.014310321770608425,7.0
0.0,0.7752512693405151,0.40181005001068115,0.0
2.0,0.9945071339607239,0.2508780062198639,2.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
0.0,0.9323624968528748,0.10845831781625748,0.0
0.0,0.9935113787651062,0.03925124928355217,0.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,1.0988888789142948e-05,5.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
2.0,0.0642242282629013,0.3671346604824066,6.0
3.0,0.5394887328147888,0.2710931897163391,3.0
3.0,0.9974383115768433,0.23280216753482819,3.0
4.0,0.9434649348258972,0.13355521857738495,4.0
2.0,0.2090584933757782,0.11131609231233597,4.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,1.0,1.0246237252431456e-05,7.0
8.0,1.0,0.0002772865700535476,8.0
6.0,0.9999813437461853,0.0004652551142498851,6.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,0.9957451820373535,0.24254611134529114,7.0
4.0,0.9658395051956177,0.276553213596344,4.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.6485362648963928,0.20690208673477173,6.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.9213402271270752,0.14513614773750305,4.0
0.0,0.8959918022155762,0.18883533775806427,0.0
7.0,1.0,9.999999747378752e-06,7.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.9998936653137207,0.014111923985183239,4.0
2.0,0.04832004755735397,0.36141473054885864,4.0
2.0,0.9707882404327393,0.09872711449861526,2.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.8502114415168762,0.15746958553791046,4.0
5.0,0.6531810760498047,0.20076510310173035,5.0
4.0,0.999974250793457,0.2100970596075058,4.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,1.0,9.999999747378752e-06,9.0
9.0,0.9835612177848816,0.31715628504753113,9.0
9.0,1.0,0.005565413273870945,9.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.6433917880058289,0.2542656362056732,6.0
5.0,1.0,0.11216601729393005,5.0
7.0,1.0,9.999999747378752e-06,7.0
6.0,1.0,0.00031212272006087005,6.0
9.0,0.9999980330467224,0.005311283282935619,9.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.6235139966011047,0.21649180352687836,6.0
4.0,0.01464928314089775,0.0066994535736739635,6.0
2.0,0.9701089262962341,0.318758100271225,2.0
3.0,1.0,0.0003619898052420467,3.0
0.0,0.6639201045036316,0.20471975207328796,0.0
6.0,9.599774288632096e-19,1.1467677722976077e-05,8.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.9999666810035706,0.013261379674077034,3.0
4.0,0.9982096552848816,0.41523081064224243,4.0
0.0,0.9741204380989075,0.03334645554423332,0.0
4.0,0.9999961256980896,0.00014373981684911996,4.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,0.9341487884521484,0.023458069190382957,7.0
6.0,0.9985320568084717,0.03151712566614151,6.0
3.0,0.9996148347854614,0.08041539043188095,3.0
2.0,1.9493625734879477e-13,2.771573417703621e-05,8.0
9.0,1.0,0.0011424635304138064,9.0
0.0,0.5349242091178894,0.2849799692630768,0.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.8959190845489502,0.3779856562614441,6.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.9459903240203857,0.09921430796384811,6.0
0.0,0.9983826875686646,0.004883908666670322,0.0
4.0,0.9106557965278625,0.18953995406627655,4.0
2.0,0.020595045760273933,0.05545678734779358,3.0
0.0,0.9985954761505127,0.19505347311496735,0.0
8.0,1.0,9.999999747378752e-06,8.0
2.0,0.03830640763044357,0.1940787434577942,4.0
6.0,0.1565152108669281,0.1899443417787552,3.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,1.0,0.000476924265967682,9.0
6.0,0.4666427671909332,0.19134944677352905,2.0
4.0,0.8975613117218018,0.1311403065919876,4.0
3.0,0.9817472100257874,0.057346660643815994,3.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,1.0,9.999999747378752e-06,9.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.6616765856742859,0.16898877918720245,3.0
4.0,0.8797293901443481,0.23241370916366577,4.0
4.0,0.9972186088562012,0.21005386114120483,4.0
7.0,0.8957515954971313,0.16384078562259674,7.0
7.0,1.0,0.1624179184436798,7.0
2.0,0.9954285025596619,0.16753090918064117,2.0
7.0,0.9954783916473389,0.029200874269008636,7.0
0.0,0.15117628872394562,0.29170891642570496,3.0
9.0,1.0,1.0246237252431456e-05,9.0
0.0,0.991435170173645,0.018371490761637688,0.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.9439005255699158,0.11246909946203232,6.0
3.0,1.0,0.005592111963778734,3.0
5.0,1.0,1.0615593964757863e-05,5.0
8.0,0.9465669989585876,0.47963133454322815,8.0
4.0,0.9982667565345764,0.349170982837677,4.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.8463115096092224,0.21201618015766144,6.0
8.0,1.0,9.999999747378752e-06,8.0
0.0,0.9665951132774353,0.17501311004161835,0.0
4.0,0.9990691542625427,0.2532820403575897,4.0
4.0,0.0730353444814682,0.17624063789844513,2.0
5.0,1.0,9.999999747378752e-06,5.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.14043858647346497,0.028594255447387695,6.0
0.0,0.9998798370361328,0.24425667524337769,0.0
7.0,1.0,0.11154100298881531,7.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,1.0,0.00174179847817868,3.0
0.0,0.9997215270996094,0.04903402924537659,0.0
9.0,1.0,1.0348548130423296e-05,9.0
9.0,1.0,3.0683964723721147e-05,9.0
4.0,0.8802387714385986,0.24484245479106903,4.0
7.0,1.0,0.03113056905567646,7.0
9.0,1.0,9.999999747378752e-06,9.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,0.9999485015869141,0.09070607274770737,9.0
8.0,1.0,0.00020416897314134985,8.0
8.0,0.6467386484146118,0.3385913670063019,8.0
9.0,1.0,9.999999747378752e-06,9.0
0.0,0.9982348680496216,0.3223804831504822,0.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.999789297580719,0.10808881372213364,3.0
9.0,1.0,0.256519079208374,9.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,1.0,1.4194290997693315e-05,7.0
6.0,0.6080234050750732,0.2921571731567383,6.0
0.0,0.27575987577438354,0.152827650308609,6.0
5.0,0.9967517852783203,0.4928813874721527,5.0
0.0,0.9667947292327881,0.35926297307014465,0.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,1.0,0.00023053055338095874,7.0
7.0,1.0,0.0017572889337316155,7.0
6.0,0.9919900894165039,0.1657940000295639,6.0
4.0,0.9986143112182617,0.18050533533096313,4.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,0.790084183216095,0.1879962533712387,5.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,0.9951361417770386,0.19715572893619537,3.0
7.0,0.999995231628418,0.007860565558075905,7.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.01155452523380518,0.025748226791620255,3.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,0.9793306589126587,0.021877124905586243,7.0
0.0,0.989986777305603,0.10617994517087936,0.0
3.0,0.4737498462200165,0.1896568238735199,4.0
7.0,1.0,0.2576183080673218,7.0
8.0,1.0,0.25415632128715515,8.0
7.0,0.9489210247993469,0.2586974501609802,7.0
1.0,0.9999957084655762,0.2579059898853302,1.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.9991620182991028,0.013674689456820488,0.0
7.0,1.0,9.999999747378752e-06,7.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.9891454577445984,0.011331584304571152,2.0
3.0,1.0,2.5040117179742083e-05,3.0
6.0,0.9981958866119385,0.004780903924256563,6.0
7.0,1.0,9.999999747378752e-06,7.0
