true_label,p_true_label,variance,predicted_label
4.0,0.5087171196937561,0.13665759563446045,4.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,1.0,0.0015505377668887377,3.0
9.0,1.0,0.00020155073434580117,9.0
3.0,1.0,0.0002714961301535368,3.0
3.0,0.436039000749588,0.10832564532756805,3.0
0.0,0.9999985694885254,0.0007215500227175653,0.0
7.0,0.9870167374610901,0.04615848511457443,7.0
0.0,0.9999619722366333,0.015042213723063469,0.0
9.0,1.0,9.999999747378752e-06,9.0
9.0,1.0,9.999999747378752e-06,9.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.09340431541204453,0.08400978893041611,6.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,0.9999923706054688,0.0014672745019197464,7.0
2.0,0.9493561387062073,0.18938970565795898,2.0
6.0,0.554223358631134,0.1463956981897354,6.0
2.0,0.3449097275733948,0.058701351284980774,6.0
6.0,0.20797397196292877,0.04854593798518181,2.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.005092470906674862,0.012750470079481602,0.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.9287084937095642,0.08937995880842209,3.0
9.0,1.0,9.999999747378752e-06,9.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,1.0,9.999999747378752e-06,9.0
6.0,0.6217821836471558,0.198874831199646,6.0
4.0,0.6193088293075562,0.13391953706741333,4.0
4.0,0.9936639070510864,0.011489463038742542,4.0
7.0,0.3980461061000824,0.13693228363990784,5.0
9.0,1.0,9.999999747378752e-06,9.0
9.0,0.9539032578468323,0.14160935580730438,9.0
2.0,0.9931788444519043,0.008535447530448437,2.0
3.0,0.9814805388450623,0.11111704260110855,3.0
7.0,1.0,0.007419554051011801,7.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.5927185416221619,0.051833562552928925,6.0
0.0,1.0,9.378675895277411e-05,0.0
0.0,1.0,0.003075237153097987,0.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.3556191325187683,0.1680653989315033,0.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,1.0,0.0003862534649670124,4.0
0.0,0.5604293942451477,0.12840154767036438,0.0
7.0,1.0,9.999999747378752e-06,7.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,1.0,9.999999747378752e-06,7.0
2.0,0.9943694472312927,0.019245365634560585,2.0
6.0,0.5866408944129944,0.11492254585027695,6.0
7.0,1.0,1.1723663192242384e-05,7.0
7.0,1.0,9.999999747378752e-06,7.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.9537966251373291,0.06389709562063217,6.0
3.0,1.0,0.0006569455727003515,3.0
0.0,0.5781841278076172,0.19787605106830597,0.0
7.0,0.9999971389770508,0.00020067600416950881,7.0
6.0,0.8870776295661926,0.04726766422390938,6.0
2.0,1.0,0.00024795380886644125,2.0
4.0,0.8130561113357544,0.09753741323947906,4.0
1.0,1.0,0.33544498682022095,1.0
7.0,1.0,0.00018519673903938383,7.0
3.0,0.8109623193740845,0.2271488904953003,3.0
7.0,1.0,9.999999747378752e-06,7.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.995123565196991,0.0485062450170517,2.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.9850879311561584,0.00820947252213955,6.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.6271181106567383,0.05355014652013779,0.0
7.0,1.0,9.999999747378752e-06,7.0
4.0,0.9992411136627197,0.00257756351493299,4.0
6.0,0.434506356716156,0.0454215332865715,0.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.9556989073753357,0.06948203593492508,2.0
7.0,0.9923683404922485,0.015954896807670593,7.0
2.0,0.9999982118606567,0.0006887873751111329,2.0
1.0,1.0,9.999999747378752e-06,1.0
0.0,0.9991434216499329,0.0038145408034324646,0.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.9999990463256836,0.0005291367415338755,2.0
0.0,0.9999995231628418,0.0007787437061779201,0.0
0.0,0.31903448700904846,0.10367664694786072,0.0
2.0,0.1685790866613388,0.11583930999040604,4.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.803406298160553,0.07396235316991806,6.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9997683167457581,0.00047433414147235453,4.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.007149226497858763,0.026553655043244362,2.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,0.2738628387451172,8.0
4.0,0.9989233613014221,0.010838131420314312,4.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,0.9652326703071594,0.34836575388908386,1.0
4.0,0.7962194085121155,0.07181578129529953,4.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.6796239614486694,0.07421483099460602,4.0
3.0,1.0,1.0683697837521322e-05,3.0
7.0,0.9919094443321228,0.00858328863978386,7.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,0.9995574951171875,0.023012476041913033,3.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.9265002608299255,0.10289579629898071,6.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,1.0,9.999999747378752e-06,7.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,0.05513896048069,0.0316237173974514,7.0
3.0,1.0,9.999999747378752e-06,3.0
7.0,0.9357394576072693,0.03966134786605835,7.0
7.0,1.0,9.999999747378752e-06,7.0
0.0,0.9996166825294495,0.0006042893510311842,0.0
6.0,1.0,0.000593974778894335,6.0
7.0,0.6729021668434143,0.24135324358940125,7.0
7.0,0.9961669445037842,0.01443388033658266,7.0
3.0,0.9999984502792358,0.0007143203401938081,3.0
7.0,1.0,1.0246237252431456e-05,7.0
9.0,1.0,9.999999747378752e-06,9.0
4.0,0.9991689920425415,0.1380901038646698,4.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.2919495105743408,0.06680269539356232,4.0
7.0,1.0,4.4226406316738576e-05,7.0
9.0,1.0,9.999999747378752e-06,9.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,0.9993221163749695,0.0021756915375590324,7.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.999212384223938,0.01960175298154354,3.0
6.0,0.6372073888778687,0.11025813966989517,6.0
2.0,0.47170892357826233,0.09861882776021957,4.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
2.0,0.5249834060668945,0.07595819979906082,2.0
7.0,1.0,9.999999747378752e-06,7.0
2.0,0.9731834530830383,0.03941924124956131,2.0
7.0,1.0,1.0266160643368494e-05,7.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,6.40388644890244e-11,1.0011013728217222e-05,3.0
6.0,0.9116094708442688,0.1606653928756714,6.0
3.0,1.0,0.0002762526855804026,3.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,1.0,9.999999747378752e-06,7.0
3.0,0.9998073577880859,0.0009502110769972205,3.0
8.0,1.0,9.999999747378752e-06,8.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.8221198320388794,0.09133564680814743,4.0
7.0,1.0,9.999999747378752e-06,7.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.9976662397384644,0.002589388517662883,4.0
3.0,1.0,1.0245425983157475e-05,3.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.9979667067527771,0.049653880298137665,6.0
4.0,0.9499813318252563,0.08660772442817688,4.0
2.0,0.20033276081085205,0.03881910443305969,6.0
3.0,1.0,9.999999747378752e-06,3.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,0.9955368638038635,0.336926132440567,8.0
0.0,0.8026163578033447,0.08638860285282135,0.0
0.0,0.9999991059303284,0.023558245971798897,0.0
4.0,0.9528306722640991,0.04871378093957901,4.0
7.0,1.0,9.999999747378752e-06,7.0
0.0,0.4782978594303131,0.11824029684066772,0.0
4.0,0.931954026222229,0.03194555267691612,4.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.021745815873146057,0.013454051688313484,6.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.15351979434490204,0.1205984503030777,2.0
2.0,0.3586532771587372,0.08630985021591187,6.0
2.0,0.2384507805109024,0.05912656709551811,3.0
9.0,1.0,9.999999747378752e-06,9.0
0.0,1.0,0.0002585731272120029,0.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.9916096925735474,0.03201865032315254,4.0
4.0,0.9279142022132874,0.02224493771791458,4.0
6.0,0.00013875415606889874,0.013964122161269188,2.0
6.0,0.9983500242233276,0.02786121517419815,6.0
4.0,0.3061233162879944,0.3040608763694763,6.0
1.0,0.31294146180152893,0.2542925179004669,3.0
3.0,1.0,9.999999747378752e-06,3.0
0.0,0.8880879878997803,0.22663584351539612,0.0
6.0,0.9990977048873901,0.09830676019191742,6.0
2.0,0.9999933242797852,0.0010328295174986124,2.0
2.0,0.45783084630966187,0.13619691133499146,6.0
4.0,0.961622953414917,0.03878326714038849,4.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,1.0,0.02015049383044243,9.0
4.0,0.7109708189964294,0.07411012798547745,4.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,9.999999747378752e-06,9.0
4.0,0.7368112802505493,0.21412870287895203,4.0
6.0,0.3486994802951813,0.11232051253318787,4.0
9.0,1.0,9.999999747378752e-06,9.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,1.0,9.999999747378752e-06,3.0
0.0,0.9126371741294861,0.053242478519678116,0.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,1.0,2.232350925623905e-05,9.0
0.0,1.0,1.2843172953580506e-05,0.0
2.0,0.7167783975601196,0.1305130571126938,2.0
7.0,1.0,9.999999747378752e-06,7.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
5.0,0.32219573855400085,0.3418467342853546,7.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,0.0667891651391983,0.027240704745054245,2.0
7.0,1.0,9.999999747378752e-06,7.0
0.0,0.7561169266700745,0.18054641783237457,0.0
6.0,0.9999923706054688,0.016376353800296783,6.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.948711097240448,0.20127525925636292,4.0
3.0,1.0,3.865409962600097e-05,3.0
6.0,1.0,9.999999747378752e-06,6.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.49464523792266846,0.11861426383256912,4.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,1.0,5.7766334066400304e-05,7.0
3.0,0.12955525517463684,0.052264172583818436,6.0
2.0,0.9162558913230896,0.03981054946780205,2.0
6.0,1.0,8.40035208966583e-05,6.0
5.0,0.9984543323516846,0.002949574263766408,5.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.9551347494125366,0.11734804511070251,2.0
4.0,0.15738798677921295,0.028216086328029633,6.0
4.0,0.6467433571815491,0.21171581745147705,4.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.4119943082332611,0.07564179599285126,6.0
3.0,1.0,9.999999747378752e-06,3.0
9.0,1.0,9.999999747378752e-06,9.0
0.0,0.9997639656066895,0.00047636142699047923,0.0
0.0,0.9993346929550171,0.008053057827055454,0.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
1.0,1.0,9.999999747378752e-06,1.0
7.0,0.9941878914833069,0.06340470165014267,7.0
6.0,0.5318573117256165,0.17291346192359924,6.0
5.0,1.0,9.999999747378752e-06,5.0
9.0,1.0,9.999999747378752e-06,9.0
0.0,0.9998822212219238,0.014941972680389881,0.0
9.0,1.0,9.999999747378752e-06,9.0
5.0,1.0,9.999999747378752e-06,5.0
6.0,0.06055936962366104,0.09992962330579758,0.0
9.0,1.0,9.999999747378752e-06,9.0
7.0,1.0,9.999999747378752e-06,7.0
6.0,0.6078605055809021,0.07055367529392242,6.0
1.0,0.8350302577018738,0.31964173913002014,1.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.7414591312408447,0.16719618439674377,6.0
4.0,0.9129728078842163,0.04729440435767174,4.0
5.0,1.0,9.999999747378752e-06,5.0
3.0,1.0,0.0014422497479245067,3.0
3.0,1.0,9.999999747378752e-06,3.0
3.0,1.0,0.0001654201332712546,3.0
9.0,1.0,0.0004350575036369264,9.0
0.0,0.9999996423721313,0.00015061930753290653,0.0
4.0,0.9921666383743286,0.0022762606386095285,4.0
3.0,1.0,1.1485945833555888e-05,3.0
1.0,1.0,9.999999747378752e-06,1.0
3.0,1.0,1.0266920071444474e-05,3.0
6.0,0.6295956969261169,0.08800379931926727,6.0
4.0,0.5918511152267456,0.18916983902454376,4.0
6.0,0.09834753721952438,0.06378211081027985,4.0
4.0,0.441874235868454,0.14323285222053528,2.0
9.0,0.9999980330467224,0.0037352507933974266,9.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.582024335861206,0.07229053229093552,2.0
0.0,0.7069018483161926,0.1283235400915146,0.0
8.0,1.0,9.999999747378752e-06,8.0
3.0,1.0,0.0005703791975975037,3.0
0.0,0.9999978542327881,0.0038625237066298723,0.0
3.0,1.0,1.0059604392154142e-05,3.0
4.0,0.9983068704605103,0.06131992116570473,4.0
9.0,1.0,9.999999747378752e-06,9.0
6.0,0.8151893615722656,0.14313341677188873,6.0
6.0,1.0,0.00020741656771861017,6.0
6.0,0.6553233861923218,0.09614647179841995,6.0
1.0,1.0,9.999999747378752e-06,1.0
4.0,0.9487917423248291,0.13518394529819489,4.0
7.0,1.0,0.001561624463647604,7.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,0.874136209487915,0.06567589193582535,2.0
9.0,0.007501609157770872,0.08366532623767853,7.0
1.0,1.0,0.00018302351236343384,1.0
7.0,1.0,0.00023197561677079648,7.0
5.0,1.0,9.999999747378752e-06,5.0
8.0,1.0,9.999999747378752e-06,8.0
5.0,1.0,9.999999747378752e-06,5.0
2.0,0.8913068771362305,0.08737919479608536,2.0
4.0,0.9332071542739868,0.027683284133672714,4.0
4.0,0.6926957368850708,0.16547271609306335,4.0
7.0,1.0,9.999999747378752e-06,7.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,1.0,9.999999747378752e-06,7.0
8.0,1.0,9.999999747378752e-06,8.0
0.0,0.999993085861206,0.02744339220225811,0.0
3.0,1.0,9.999999747378752e-06,3.0
6.0,0.7726227045059204,0.12242826819419861,6.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.012507207691669464,0.025018073618412018,4.0
8.0,1.0,9.999999747378752e-06,8.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,0.999079167842865,0.028233032673597336,6.0
7.0,0.8876854777336121,0.06133875623345375,7.0
4.0,0.7243543267250061,0.10031027346849442,4.0
6.0,0.7726477980613708,0.0509844534099102,6.0
4.0,0.9999980330467224,0.002631292911246419,4.0
6.0,0.8255245685577393,0.02439899742603302,6.0
8.0,1.0,9.999999747378752e-06,8.0
6.0,0.07768524438142776,0.03540399298071861,4.0
6.0,0.4343372583389282,0.11697632074356079,0.0
9.0,1.0,9.999999747378752e-06,9.0
3.0,1.0,1.4058603483135812e-05,3.0
5.0,1.0,9.999999747378752e-06,5.0
1.0,1.0,9.999999747378752e-06,1.0
9.0,1.0,9.999999747378752e-06,9.0
6.0,0.5895590782165527,0.11242662370204926,6.0
8.0,1.0,9.999999747378752e-06,8.0
7.0,1.0,0.00554980942979455,7.0
2.0,0.8960604071617126,0.03430471196770668,2.0
0.0,0.9922150373458862,0.007216179743409157,0.0
7.0,0.9995709657669067,0.00312811485491693,7.0
0.0,0.5767415165901184,0.055080845952034,0.0
0.0,1.0,3.148871473968029e-05,0.0
3.0,0.7437018752098083,0.14700061082839966,3.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,1.0,1.0059604392154142e-05,6.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.9316991567611694,0.03911268711090088,4.0
8.0,1.0,9.999999747378752e-06,8.0
9.0,1.0,9.999999747378752e-06,9.0
2.0,1.0,1.2865358257840853e-05,2.0
5.0,1.0,9.999999747378752e-06,5.0
4.0,0.9832017421722412,0.047145549207925797,4.0
3.0,0.18416957557201385,0.06738565862178802,4.0
1.0,1.0,9.999999747378752e-06,1.0
6.0,1.0,0.0002989913336932659,6.0
7.0,1.0,9.999999747378752e-06,7.0
6.0,0.09498680382966995,0.100101999938488,3.0
5.0,1.0,9.999999747378752e-06,5.0
7.0,1.0,9.999999747378752e-06,7.0
7.0,0.8797125816345215,0.11358393728733063,7.0
3.0,1.0,9.999999747378752e-06,3.0
7.0,1.0,1.0246237252431456e-05,7.0
6.0,2.2106299013557873e-08,0.07140405476093292,8.0
4.0,0.18067240715026855,0.1266300529241562,2.0
4.0,0.9999909400939941,0.027198946103453636,4.0
6.0,0.9958458542823792,0.043141718953847885,6.0
1.0,1.0,9.999999747378752e-06,1.0
8.0,1.0,9.999999747378752e-06,8.0
4.0,0.5882044434547424,0.07143714278936386,4.0
8.0,0.05618933588266373,0.01246477011591196,4.0
4.0,0.9988341331481934,0.07209634780883789,4.0
2.0,0.8636511564254761,0.11900117993354797,2.0
4.0,0.09467440843582153,0.09855007380247116,2.0
2.0,0.4257719814777374,0.10397104918956757,4.0
4.0,0.9944519996643066,0.02034270390868187,4.0
